cell_id,latitude,longitude,ward_name,zone,distance_to_yamuna_m,rain_1h_mm,rain_3h_mm,rain_24h_mm,rain_forecast_3h_mm,elevation_m,slope_percent,impervious_ratio,drain_density,drain_capacity_score,drain_blockage_risk,yamuna_level_m,flooded_before,flood_frequency,citizen_reports_count,avg_reported_depth_cm,max_flood_depth_cm,flood_risk_level
1312,28.5866,77.0854,Janakpuri C Block,West,6426.8,4.8,15.8,33.5,17.3,219.0,5.1,0.65,0.62,0.75,0.48,203.4,0,1,3,0,10.7,0
1313,28.7052,77.0861,Sultanpuri,North West,8031.0,24.1,71.9,111.1,85.4,222.1,2.6,0.8,0.53,0.57,0.92,204.9,0,1,10,24.4,50.8,2
1314,28.5578,77.0554,Dwarka Sector 9,South West,9125.8,16.9,56.0,106.7,67.8,216.1,2.9,0.73,0.46,0.57,0.72,204.6,0,0,8,19.8,34.5,2
1315,28.524,77.3107,Shaheen Bagh,South East,3956.0,5.9,17.2,46.1,19.0,220.2,3.7,0.87,0.52,0.72,0.51,203.3,0,1,0,0,4.0,0
1316,28.7441,77.029,Rohini Sector 22,North West,9011.3,13.9,42.2,80.6,50.6,217.1,2.4,0.84,0.38,0.66,0.7,204.0,0,0,0,0,1.8,1
1317,28.646,77.2163,Ballimaran,Central,3074.7,24.8,61.9,113.9,67.0,216.6,3.1,0.65,0.44,0.49,0.87,205.1,0,1,6,27.2,40.4,2
1318,28.6835,77.2182,Roshanara Road,North,4744.6,19.5,49.9,89.3,60.7,220.4,2.4,0.85,0.57,0.54,0.75,204.7,0,1,5,11.1,12.5,2
1319,28.5584,77.2168,Nehru Place,South,5596.2,25.1,76.5,125.9,85.0,226.0,3.3,0.57,0.6,0.45,0.83,205.1,0,0,11,28.6,40.5,2
1320,28.7276,77.1706,Badli,North,5900.3,1.8,5.6,12.6,6.7,216.8,3.1,0.88,0.37,0.82,0.35,203.3,0,1,2,0.2,0.6,0
1321,28.6102,77.0938,Dabri,South West,8091.6,3.1,7.5,22.1,8.3,219.8,2.0,0.7,0.7,0.8,0.43,203.2,0,0,1,0.6,6.1,0
1322,28.5505,77.1201,Mahipalpur,West,7307.1,15.1,48.4,91.7,60.5,221.6,4.9,0.86,0.53,0.57,0.67,204.6,0,0,4,15.5,13.4,1
1323,28.7166,77.1113,Sultanpur,North West,6355.9,1.8,4.6,11.9,5.6,219.0,4.9,0.8,0.57,0.84,0.47,203.0,0,0,0,0,9.6,0
1324,28.641,77.0955,Hari Nagar,North West,7096.4,14.2,41.5,83.6,49.6,216.0,1.2,0.87,0.62,0.63,0.59,203.9,0,0,0,0,0,0
1325,28.567,77.0761,Dwarka Sector 4,South West,9067.4,11.6,31.1,60.4,36.5,223.1,3.9,0.61,0.58,0.61,0.59,203.9,0,1,0,0,0.4,0
1326,28.5656,77.0723,Dwarka Sector 6,South West,8851.0,8.8,31.2,60.7,37.7,216.4,3.8,0.71,0.72,0.6,0.58,204.2,0,1,1,4.9,6.0,0
1327,28.5233,77.1813,Mehrauli,South,6187.2,1.7,5.0,11.3,5.7,220.9,4.2,0.71,0.45,0.76,0.49,203.2,0,1,0,3.0,10.2,0
1328,28.6349,77.3153,Preet Vihar,East,2173.6,11.0,38.0,73.9,41.9,205.9,4.9,0.76,0.49,0.6,0.65,204.5,0,0,11,26.7,43.1,2
1329,28.5647,77.2116,Greater Kailash Part 1,South,5398.5,1.6,4.7,14.5,5.5,227.5,3.4,0.69,0.61,0.87,0.3,203.4,0,0,3,5.8,13.0,0
1330,28.6829,77.2118,Model Town,North,5784.3,16.4,47.0,103.7,49.8,218.3,4.0,0.81,0.44,0.57,0.71,204.3,0,1,2,2.2,0,1
1331,28.5635,77.0575,Dwarka Sector 9,South West,9098.5,18.8,48.7,87.1,59.4,223.7,3.4,0.69,0.54,0.59,0.68,204.6,0,0,4,5.4,10.4,1
1332,28.5844,77.2006,South Extension Part 2,South,5091.2,3.1,11.0,25.2,12.9,226.7,1.5,0.57,0.63,0.74,0.42,203.8,0,1,1,5.3,11.2,0
1333,28.4926,77.1315,Vasant Vihar,South,9668.3,7.2,17.2,45.0,20.4,225.9,4.7,0.59,0.53,0.79,0.49,203.7,0,0,0,0.6,0,0
1334,28.5428,77.211,Hauz Khas,South East,4988.2,3.2,10.6,27.2,11.2,224.9,4.1,0.86,0.65,0.67,0.56,203.7,0,1,0,1.1,1.0,0
1335,28.7396,77.0605,Rohini Sector 8,North,7232.6,13.0,36.9,68.8,40.0,218.7,5.0,0.61,0.43,0.68,0.56,204.3,0,1,1,6.9,4.2,0
1336,28.6289,77.1819,Rajendra Place,West,6037.2,15.3,46.7,88.9,58.1,218.9,1.5,0.59,0.36,0.62,0.69,204.7,0,1,1,12.0,23.7,1
1337,28.7262,77.1034,Mangolpuri,North West,7963.0,5.5,13.2,30.5,14.7,222.1,4.0,0.76,0.49,0.77,0.58,203.7,0,0,1,0,10.9,0
1338,28.6176,77.0446,Uttam Nagar,West,7070.3,12.2,33.4,63.4,41.2,219.3,1.8,0.77,0.55,0.64,0.59,204.3,0,0,0,0.9,1.2,0
1339,28.6727,77.2014,Kingsway Camp,North,4910.4,1.8,5.6,13.6,6.7,217.5,5.0,0.56,0.57,0.83,0.38,203.1,0,0,4,10.5,2.6,0
1340,28.6312,77.1652,Rajendra Place,West,5720.4,4.5,14.1,33.4,15.6,219.1,2.4,0.78,0.44,0.7,0.53,203.5,0,1,0,0,0,0
1341,28.6205,77.0418,Najafgarh,West,7871.9,4.6,12.8,25.8,13.8,215.1,1.8,0.76,0.57,0.75,0.5,203.8,0,0,2,0,0.1,0
1342,28.5703,77.0928,Dwarka Sector 2,South West,8891.9,7.4,22.1,49.9,27.6,222.5,4.4,0.62,0.4,0.67,0.43,203.3,0,0,0,0,0,0
1343,28.6727,77.2229,Kamla Nagar,North,4350.5,1.3,3.2,7.1,3.8,221.9,4.6,0.83,0.43,0.78,0.42,203.3,0,1,2,3.3,10.6,0
1344,28.6318,77.2802,Krishna Nagar,East,2189.2,27.1,82.8,136.3,100.7,208.2,3.5,0.78,0.53,0.48,0.9,204.7,1,3,12,51.0,55.5,2
1345,28.6387,77.0856,Rajouri Garden,West,6103.1,32.8,80.0,131.4,96.2,219.8,5.0,0.6,0.4,0.58,0.89,204.6,0,1,10,29.9,45.8,2
1346,28.5247,77.1071,Kapashera,South West,9902.5,2.8,7.7,17.3,8.3,218.3,1.3,0.88,0.58,0.76,0.44,203.2,0,1,0,2.4,0,0
1347,28.6575,77.2344,Nabi Karim,Central,3072.2,6.3,16.5,36.1,20.4,216.4,1.5,0.67,0.46,0.73,0.49,203.3,0,1,0,1.0,0,0
1348,28.761,77.0545,Rohini Sector 9,North,7165.9,2.8,8.2,19.6,9.6,217.3,4.2,0.67,0.39,0.83,0.38,203.3,0,0,1,4.9,13.9,0
1349,28.6037,77.2172,Jangpura,South East,3815.1,10.8,31.7,75.5,38.2,222.3,1.2,0.72,0.61,0.7,0.5,204.1,0,0,0,3.2,6.1,0
1350,28.7494,77.0164,Rohini Sector 23,North West,9190.0,7.2,24.9,55.5,27.2,215.0,3.2,0.69,0.66,0.72,0.63,204.0,0,1,3,0,2.1,0
1351,28.6198,77.0446,Najafgarh,West,8012.2,8.0,24.7,56.5,26.0,219.0,1.5,0.85,0.51,0.62,0.57,204.0,0,1,4,3.8,8.6,0
1352,28.5514,77.1892,Saket Block A,South,5605.1,3.1,9.5,26.8,11.6,226.4,4.5,0.89,0.39,0.71,0.44,203.3,0,1,4,10.5,7.1,0
1353,28.637,77.2488,Daryaganj,Central,3064.3,3.1,10.4,24.8,12.9,216.5,3.1,0.89,0.49,0.87,0.33,203.3,0,0,0,2.1,10.0,0
1354,28.6398,77.1247,Shadipur,West,6404.7,4.7,16.2,44.8,18.9,219.8,1.4,0.88,0.37,0.73,0.49,203.5,0,1,3,5.1,7.8,0
1355,28.5392,77.1378,Munirka,West,6703.3,15.8,49.2,92.2,56.2,224.3,1.7,0.8,0.54,0.51,0.72,204.3,0,0,0,0,0.6,1
1356,28.6482,77.2776,Gandhi Nagar,East,2440.0,5.3,16.4,41.5,17.4,209.3,4.5,0.81,0.66,0.78,0.5,203.5,1,2,0,0,0.9,0
1357,28.5597,77.1877,Saket Block B,South,5535.0,4.2,10.3,28.6,12.6,225.0,4.1,0.65,0.35,0.74,0.56,203.4,0,0,1,6.4,13.1,0
1358,28.5342,77.2616,Okhla Phase 1,South East,3698.8,27.8,90.7,145.8,109.1,220.3,1.2,0.9,0.65,0.53,0.79,204.6,0,0,3,12.4,31.8,2
1359,28.5848,77.0756,Dashrath Puri,South West,8523.1,16.8,53.1,93.6,61.8,222.7,1.3,0.73,0.43,0.57,0.73,204.7,0,0,1,14.3,18.2,1
1360,28.5546,77.0962,Dwarka Sector 10,South West,9101.8,4.2,13.5,29.9,15.7,219.6,4.4,0.83,0.6,0.67,0.55,203.2,0,0,1,1.6,5.2,0
1361,28.6923,77.3055,Seemapuri,East,1210.3,8.2,28.3,52.5,34.3,209.9,2.2,0.69,0.57,0.73,0.6,203.9,0,1,4,0,3.1,0
1362,28.5328,77.2808,Okhla Industrial Area,South East,4078.1,1.9,5.6,16.8,6.8,220.7,4.0,0.73,0.7,0.77,0.31,203.3,0,1,0,0.5,0,0
1363,28.5817,77.2624,Patparganj,East,2013.5,11.9,33.9,64.4,38.1,210.9,5.3,0.8,0.63,0.6,0.64,204.0,0,1,0,0.2,0,0
1364,28.6367,77.1395,Naraina,West,6265.8,16.1,48.0,95.9,58.3,221.5,1.6,0.62,0.43,0.55,0.71,204.6,0,1,4,15.7,21.0,1
1365,28.6057,77.2911,Mayur Vihar Phase 2,East,1723.5,0.7,1.9,5.3,2.2,207.3,4.3,0.79,0.62,0.75,0.43,203.1,0,1,1,1.0,0,0
1366,28.6365,77.1271,Raja Garden,West,6084.9,4.6,15.0,31.9,18.2,222.7,2.5,0.84,0.57,0.73,0.53,203.7,0,0,0,0.1,5.9,0
1367,28.6174,77.3007,IP Extension,East,1996.6,15.8,47.0,96.9,51.1,210.3,4.1,0.59,0.4,0.66,0.69,204.7,0,0,3,26.5,34.4,1
1368,28.5232,77.0477,Dwarka Sector 24,South West,9825.3,1.1,3.8,9.2,4.4,220.2,2.2,0.84,0.45,0.76,0.41,203.1,0,0,0,2.5,2.4,0
1369,28.6878,77.1984,Timarpur,North,4742.7,4.4,12.7,30.5,14.8,215.1,4.2,0.73,0.57,0.79,0.6,203.4,0,1,0,7.2,3.9,0
1370,28.6427,77.199,Karol Bagh,Central,3526.9,5.9,15.3,41.1,17.3,219.7,2.0,0.73,0.68,0.74,0.55,203.3,0,1,2,0,2.6,0
1371,28.5525,77.2738,New Friends Colony,South East,3961.9,2.2,7.6,21.2,8.9,223.0,4.0,0.68,0.66,0.79,0.35,203.5,0,1,0,0.1,0,0
1372,28.5262,77.2927,Jasola Vihar,South East,4196.6,15.0,44.4,94.9,50.0,215.0,3.8,0.89,0.41,0.66,0.66,204.7,0,0,10,32.5,44.8,1
1373,28.5702,77.0678,Dwarka Sector 7,South West,8738.8,33.5,86.7,136.6,106.9,217.6,3.5,0.86,0.71,0.46,0.84,204.9,0,0,8,39.6,83.4,2
1374,28.5303,77.2099,Ambedkar Nagar,South,5095.8,22.7,80.0,148.0,94.1,226.0,2.1,0.74,0.54,0.46,0.86,205.0,0,0,14,29.4,28.6,2
1375,28.7576,77.0834,Rohini Sector 5,North West,8078.5,2.0,5.7,18.0,6.3,219.1,2.5,0.72,0.4,0.78,0.5,203.2,0,0,0,1.4,12.5,0
1376,28.5278,77.2798,Sarita Vihar,South,4638.8,23.1,75.2,139.4,85.1,226.9,4.6,0.67,0.53,0.57,0.92,205.5,0,1,14,20.4,54.7,2
1377,28.54,77.1898,Green Park,South,5813.7,15.2,51.9,104.6,63.6,221.7,3.7,0.62,0.39,0.55,0.76,204.7,0,1,0,8.9,19.7,2
1378,28.7237,77.1443,Ashok Vihar,North West,6279.9,13.0,35.3,68.9,42.7,223.0,3.0,0.82,0.55,0.66,0.57,203.8,0,1,4,2.9,8.7,0
1379,28.6809,77.0746,Kanjhawala,North West,8665.6,4.4,12.2,26.6,14.8,217.3,4.7,0.73,0.49,0.7,0.41,203.7,0,0,0,8.2,7.4,0
1380,28.5639,77.1251,Mahipalpur,West,7295.3,13.0,44.5,84.7,49.4,217.5,1.5,0.85,0.56,0.62,0.53,204.2,0,1,3,16.4,13.4,1
1381,28.6697,77.3174,Dilshad Garden,East,1192.8,8.6,25.8,59.3,31.8,211.6,1.2,0.83,0.44,0.72,0.6,204.3,0,0,2,8.4,22.2,0
1382,28.6836,77.2112,Timarpur,North,4743.4,2.2,7.2,20.7,8.4,221.8,2.6,0.91,0.45,0.84,0.43,203.3,0,1,2,8.4,0.4,0
1383,28.5484,77.0483,Dwarka Sector 12,South West,9328.5,17.1,52.2,96.6,63.2,217.0,5.3,0.77,0.35,0.54,0.66,204.2,0,0,0,13.9,8.1,1
1384,28.694,77.0789,Pehladpur,North West,7140.0,5.0,12.5,32.2,15.4,218.2,3.7,0.83,0.64,0.76,0.46,203.2,0,0,1,0.6,0,0
1385,28.6446,77.1115,Raja Garden,West,5959.2,28.5,74.8,138.2,85.5,221.5,3.9,0.7,0.72,0.45,0.86,204.6,0,1,12,31.8,39.8,2
1386,28.6686,77.3277,Dilshad Garden,East,1065.8,12.8,35.1,70.7,37.8,207.3,1.5,0.8,0.53,0.62,0.55,204.1,0,0,8,34.0,41.1,1
1387,28.5766,77.2179,Lodhi Colony,South,4912.8,6.4,16.5,35.5,20.4,225.7,2.3,0.59,0.52,0.68,0.46,203.3,0,0,4,3.8,11.6,0
1388,28.6783,77.1537,Paschim Vihar,West,6672.4,3.9,9.9,27.5,10.4,219.8,3.9,0.71,0.56,0.68,0.56,203.7,0,1,0,5.8,6.9,0
1389,28.5571,77.2284,Defence Colony,South East,4077.5,1.3,4.0,11.8,4.5,215.6,2.8,0.58,0.58,0.8,0.48,203.1,0,0,0,5.3,9.3,0
1390,28.6671,77.221,Tis Hazari,Central,3689.7,13.4,36.5,70.1,43.0,214.9,4.8,0.69,0.63,0.72,0.69,204.4,0,1,5,11.9,27.5,1
1391,28.6062,77.2899,Mayur Vihar Phase 1,East,1396.3,2.6,8.8,21.9,9.7,209.1,1.2,0.65,0.57,0.74,0.3,203.1,0,1,1,0.7,2.5,0
1392,28.5532,77.1748,Saket Block C,South,5276.4,4.3,12.0,30.5,15.0,228.2,3.9,0.69,0.37,0.67,0.6,203.6,0,0,2,0,1.3,0
1393,28.5624,77.1731,Saket,South,5518.6,6.0,19.1,42.4,20.3,227.5,3.5,0.78,0.72,0.74,0.58,203.4,0,1,2,8.5,4.9,0
1394,28.5252,77.1512,Vasant Kunj,South,10673.4,11.4,31.9,64.4,35.9,229.0,3.5,0.92,0.66,0.64,0.56,204.4,0,1,0,6.5,5.7,1
1395,28.6459,77.1442,Karampura,West,6012.0,5.0,12.3,28.5,13.5,218.4,2.2,0.67,0.63,0.76,0.58,203.6,0,0,1,0.6,1.1,0
1396,28.6607,77.1334,Punjabi Bagh,West,6411.3,6.9,17.8,36.5,20.5,222.8,4.6,0.79,0.48,0.79,0.57,203.7,0,0,1,0.8,4.5,0
1397,28.5979,77.2897,Mayur Vihar Phase 2,East,1633.3,12.1,31.8,68.0,36.0,205.6,3.3,0.85,0.52,0.72,0.59,203.8,1,6,0,0,2.0,0
1398,28.5291,77.2462,Kalkaji,South,4851.2,10.6,32.2,61.1,37.2,227.6,3.7,0.61,0.47,0.7,0.55,204.4,0,0,0,3.8,1.5,1
1399,28.6884,77.0592,Kanjhawala,North West,8773.3,4.0,14.3,33.0,15.4,215.9,4.2,0.77,0.43,0.73,0.44,203.4,0,1,3,0,9.8,0
1400,28.7695,77.0511,Rohini Sector 13,North West,8349.6,26.2,91.7,141.2,98.4,216.3,3.7,0.62,0.66,0.58,0.94,204.9,0,1,10,38.7,76.9,2
1401,28.5106,77.2278,Deoli,South,5032.9,11.2,32.6,79.0,36.6,228.2,2.6,0.59,0.61,0.67,0.68,203.8,0,1,3,5.1,9.6,1
1402,28.5461,77.1791,Saket Block C,South,5336.5,2.4,8.4,19.3,10.1,227.0,4.8,0.85,0.59,0.73,0.36,203.2,0,0,0,0,0,0
1403,28.5411,77.3024,Kalindi Kunj,South East,3860.7,0.7,2.3,5.9,2.7,222.2,4.8,0.77,0.67,0.81,0.46,203.1,0,0,3,5.1,12.2,0
1404,28.6141,77.0289,Najafgarh,West,7882.3,15.1,45.7,91.8,56.2,222.2,3.0,0.72,0.57,0.54,0.71,204.3,0,1,2,0,0,1
1405,28.661,77.276,Geeta Colony,East,2830.6,0.7,2.3,6.8,2.9,209.9,1.2,0.86,0.47,0.83,0.4,203.2,0,1,3,3.6,5.9,0
1406,28.6773,77.2916,Mansarovar Park,East,1730.1,21.5,73.4,120.1,90.9,206.2,4.8,0.6,0.44,0.51,0.79,205.6,0,0,16,53.7,50.0,2
1407,28.556,77.095,Dwarka Sector 10,South West,8931.2,3.9,11.5,32.1,14.2,220.4,1.5,0.74,0.4,0.73,0.44,203.3,0,1,0,2.3,5.4,0
1408,28.5158,77.3074,Noonka,South East,4489.3,15.3,39.5,72.5,46.8,218.9,4.4,0.73,0.69,0.68,0.55,204.3,0,1,1,0.6,0,0
1409,28.5277,77.2785,Sarita Vihar,South,4502.5,17.1,43.7,96.3,47.1,223.5,3.7,0.85,0.62,0.61,0.75,204.2,0,1,0,0,0.2,1
1410,28.6088,77.2871,Mayur Vihar Phase 1,East,1369.3,11.7,37.4,75.2,43.4,211.4,2.5,0.68,0.64,0.63,0.62,204.3,0,1,5,7.6,21.2,1
1411,28.7416,77.0308,Rohini Sector 21,North West,9025.8,12.6,38.1,84.7,45.8,220.4,3.8,0.89,0.7,0.74,0.68,204.2,0,1,0,0,3.4,1
1412,28.7433,77.0308,Rohini Sector 18,North West,8724.7,1.4,4.4,9.9,5.3,222.2,5.0,0.66,0.47,0.85,0.45,203.3,0,0,1,5.3,14.7,0
1413,28.5418,77.0466,Dwarka Sector 22,South West,9679.0,15.9,56.3,100.1,63.7,216.5,2.5,0.79,0.66,0.64,0.69,204.3,0,1,0,0,2.1,1
1414,28.5404,77.0444,Dwarka Sector 13,South West,9467.0,4.6,12.1,29.3,14.7,218.2,5.2,0.77,0.66,0.77,0.6,203.7,0,1,3,7.4,7.2,0
1415,28.6202,77.3036,IP Extension,East,1727.4,13.9,33.9,62.2,39.4,205.6,2.3,0.86,0.69,0.63,0.62,204.0,0,1,2,7.8,19.0,0
1416,28.5234,77.2368,Deoli,South,4961.8,11.3,38.5,75.4,44.7,222.0,2.4,0.56,0.47,0.64,0.7,203.9,0,0,2,3.4,14.9,2
1417,28.6442,77.2344,Daryaganj,Central,2927.9,8.8,23.8,59.4,29.1,220.2,4.8,0.68,0.64,0.69,0.67,204.3,0,1,2,8.3,9.3,1
1418,28.7636,77.0842,Rohini Sector 3,North West,7824.6,2.2,6.9,19.5,7.6,216.2,1.6,0.73,0.72,0.85,0.31,203.3,0,1,0,1.0,5.0,0
1419,28.5689,77.1789,Saket Block A,South,5651.9,1.2,3.3,9.1,3.7,226.0,3.7,0.87,0.71,0.74,0.34,203.3,0,0,4,4.4,0,0
1420,28.6167,77.0905,Tilak Nagar,West,6831.8,8.9,28.7,65.4,31.1,215.8,5.0,0.75,0.7,0.67,0.55,204.4,0,0,3,0.8,3.6,0
1421,28.6409,77.3003,Vivek Vihar,East,2087.6,0.8,2.6,7.0,2.8,211.2,3.2,0.69,0.55,0.83,0.43,203.4,0,1,0,0,3.9,1
1422,28.5158,77.2968,Madanpur Khadar,South East,4341.0,15.7,45.2,98.5,52.3,215.1,5.4,0.91,0.5,0.64,0.8,204.4,0,1,10,27.2,25.1,1
1423,28.6792,77.3002,Mansarovar Park,East,1572.4,6.9,21.8,46.0,26.2,210.4,1.3,0.72,0.42,0.78,0.42,203.7,0,0,1,6.0,8.1,0
1424,28.5941,77.0796,Dashrath Puri,South West,8677.0,18.0,61.4,105.5,71.2,222.9,3.7,0.62,0.71,0.65,0.72,204.7,0,0,2,11.9,15.3,1
1425,28.5297,77.2829,Okhla Industrial Area,South East,4132.3,19.8,61.8,110.0,66.4,219.2,2.9,0.59,0.69,0.51,0.74,204.2,0,0,5,19.5,19.5,2
1426,28.7064,77.184,Adarsh Nagar,North,5100.9,20.6,63.4,113.8,73.5,215.9,2.1,0.86,0.58,0.52,0.87,205.0,0,1,11,19.1,48.3,2
1427,28.6358,77.2175,Paharganj,Central,2732.9,16.2,52.1,91.7,63.2,221.4,4.6,0.87,0.65,0.65,0.78,204.3,0,1,0,0,0,1
1428,28.6342,77.2933,Karkardooma,East,1958.0,2.0,5.4,12.8,6.6,209.6,3.1,0.75,0.4,0.74,0.49,203.3,0,1,2,2.2,0,0
1429,28.6246,77.169,Patel Nagar,West,5874.5,5.3,14.1,37.9,15.5,218.5,1.5,0.73,0.38,0.68,0.5,203.3,0,1,2,1.9,0,0
1430,28.7873,77.0313,Bawana,North West,9372.7,11.1,28.6,55.8,33.4,215.2,5.5,0.92,0.57,0.69,0.62,204.3,0,1,3,2.4,7.4,0
1431,28.4872,77.1306,Vasant Vihar,South,9975.2,12.9,41.1,83.3,44.2,226.1,1.2,0.62,0.53,0.6,0.57,204.3,0,0,1,2.7,2.5,1
1432,28.6488,77.2439,Daryaganj,Central,2995.7,3.8,10.9,24.8,13.0,215.3,3.5,0.75,0.38,0.85,0.32,203.2,0,1,3,5.7,0,0
1433,28.7532,77.0487,Rohini Sector 9,North,7460.7,15.4,51.1,95.2,60.5,222.3,3.4,0.67,0.59,0.64,0.8,204.4,0,1,2,5.1,12.4,1
1434,28.6021,77.2906,Mayur Vihar Phase 2,East,1504.3,1.7,5.9,19.5,6.5,206.6,4.4,0.9,0.46,0.73,0.44,203.3,0,1,4,5.7,8.1,0
1435,28.5164,77.3065,Haji Colony,South East,4631.1,0.6,1.8,5.6,2.0,218.4,3.1,0.86,0.57,0.72,0.46,203.2,0,0,2,1.8,1.8,0
1436,28.6701,77.1005,Raj Park,North West,6829.1,2.9,9.9,22.4,12.0,222.9,2.4,0.72,0.48,0.87,0.41,203.4,0,0,0,5.1,6.0,0
1437,28.6697,77.2918,Shahdara,East,1953.2,10.7,30.2,59.7,33.9,208.1,2.9,0.55,0.43,0.72,0.62,204.4,0,0,5,11.2,18.5,1
1438,28.7449,77.0616,Rohini Sector 14,North West,8708.2,5.5,16.1,40.1,19.7,218.4,2.3,0.59,0.58,0.81,0.4,203.8,0,0,2,2.3,6.9,0
1439,28.5447,77.0976,Dwarka Sector 10,South West,9095.2,5.0,15.3,40.8,17.8,221.2,5.1,0.91,0.62,0.66,0.49,203.3,0,1,0,0,3.3,0
1440,28.7652,77.0759,Rohini Sector 11,North West,8488.2,14.7,35.8,76.5,41.7,224.3,5.0,0.66,0.4,0.68,0.57,204.4,0,1,2,0,3.1,1
1441,28.5441,77.2673,Okhla Phase 1,South East,3670.8,9.0,21.8,48.7,25.3,223.9,2.7,0.91,0.69,0.75,0.58,203.3,0,1,2,4.2,2.4,0
1442,28.6524,77.2826,Shakarpur,East,2469.9,6.9,21.8,50.4,25.2,211.8,4.1,0.72,0.61,0.69,0.57,204.2,0,1,0,2.4,8.5,0
1443,28.7086,77.1603,Pitampura,North West,5715.8,2.3,8.0,21.5,9.4,215.0,5.2,0.84,0.68,0.85,0.36,203.1,0,1,3,0,10.4,0
1444,28.5403,77.2646,Okhla Phase 2,South East,3943.6,7.7,18.4,38.4,19.4,222.8,3.2,0.56,0.63,0.66,0.46,203.7,0,1,0,3.4,7.5,0
1445,28.6364,77.1553,Subhash Nagar,West,6333.4,0.8,2.6,6.2,2.8,216.0,2.3,0.73,0.47,0.73,0.45,203.3,0,1,2,6.4,6.2,0
1446,28.7104,77.1344,Saraswati Vihar,North West,6365.7,21.7,63.8,112.6,69.2,221.4,2.7,0.88,0.46,0.51,0.95,205.5,0,1,6,28.8,28.0,2
1447,28.4848,77.1266,Vasant Vihar,South,9861.5,9.3,33.0,75.9,40.7,225.2,5.2,0.87,0.55,0.67,0.65,203.9,0,0,0,0,0,0
1448,28.7174,77.1841,Azadpur,North,5113.0,10.2,29.3,64.1,33.0,216.4,4.4,0.66,0.58,0.65,0.6,204.1,0,1,1,3.1,8.0,0
1449,28.5592,77.0752,Dwarka Sector 8,South West,9056.0,12.4,33.1,68.8,38.5,221.3,3.1,0.61,0.64,0.65,0.57,204.0,0,1,0,0.6,15.1,0
1450,28.6639,77.2101,Sadar Bazaar,Central,3792.4,4.9,15.8,31.9,18.6,216.9,5.1,0.79,0.37,0.67,0.56,203.8,0,0,0,1.7,0,0
1451,28.7582,77.0839,Rohini Sector 3,North West,7631.5,2.6,7.3,23.3,8.9,215.5,2.4,0.83,0.63,0.86,0.49,203.4,0,0,0,2.5,0,0
1452,28.5323,77.288,Okhla Industrial Area,South East,4028.5,6.4,15.4,43.3,16.8,216.1,4.5,0.64,0.57,0.69,0.44,203.7,0,1,2,6.6,7.5,0
1453,28.5955,77.0887,Janakpuri C Block,West,6512.0,27.0,82.7,131.4,90.4,220.2,2.6,0.62,0.41,0.59,0.91,204.8,0,0,12,14.3,34.8,1
1454,28.7168,77.1088,Shalimar Bagh,North West,6467.4,15.1,51.9,90.5,62.8,220.8,2.8,0.55,0.43,0.51,0.65,204.3,0,1,6,11.9,19.1,2
1455,28.6979,77.212,Malka Ganj,North,4956.3,2.2,7.2,17.3,8.5,221.1,4.9,0.83,0.4,0.84,0.43,203.4,0,0,1,0,0,0
1456,28.5344,77.1452,Vasant Kunj,South,10420.1,9.9,32.7,74.1,34.6,222.2,4.9,0.56,0.65,0.74,0.61,204.2,0,0,2,0,2.1,0
1457,28.5303,77.3163,Johori Farm,South East,4054.4,2.2,7.3,20.7,9.0,221.2,2.9,0.66,0.45,0.83,0.47,203.1,0,1,0,2.5,4.4,0
1458,28.5341,77.3224,Zakir Nagar,South East,4153.5,9.8,34.5,65.4,42.6,218.6,4.4,0.79,0.53,0.69,0.52,204.0,0,1,1,8.4,6.9,0
1459,28.6889,77.2124,Kashmere Gate,Central,2916.4,15.3,36.7,67.5,39.2,221.3,3.6,0.62,0.57,0.73,0.66,204.1,0,0,3,5.9,5.0,1
1460,28.6725,77.2103,Sadar Bazaar,Central,3461.1,4.5,12.6,27.4,14.1,221.4,1.3,0.86,0.38,0.75,0.51,203.7,0,1,1,7.5,7.2,0
1461,28.5692,77.1953,Safdarjung Enclave,South,5320.9,17.1,54.2,104.2,60.9,227.0,1.4,0.66,0.59,0.66,0.67,204.8,0,1,2,1.3,0.1,1
1462,28.6505,77.1538,Kirti Nagar Extension,West,6269.6,16.0,39.3,76.1,46.6,218.7,3.1,0.83,0.51,0.69,0.63,204.0,0,1,2,5.9,8.1,0
1463,28.6657,77.155,Paschim Vihar,West,6878.1,10.2,34.9,70.1,37.5,215.1,3.0,0.67,0.36,0.71,0.55,203.9,0,0,4,2.4,1.5,0
1464,28.6821,77.1869,Kingsway Camp,North,4939.3,1.3,4.4,10.4,5.5,222.0,5.4,0.85,0.43,0.81,0.39,203.2,0,1,0,0,2.1,0
1465,28.6688,77.2863,Shahdara,East,1669.0,1.9,6.4,18.4,7.2,209.7,4.6,0.89,0.57,0.78,0.32,203.1,0,1,0,5.4,8.2,0
1466,28.5846,77.089,Janakpuri,West,6425.2,14.8,37.0,74.1,40.4,224.1,5.5,0.77,0.54,0.62,0.51,203.8,0,0,0,1.3,5.1,0
1467,28.5669,77.1746,Saket Block B,South,5393.2,1.3,3.6,8.4,4.1,226.6,1.3,0.57,0.54,0.74,0.33,203.2,0,0,0,0,2.1,0
